t,x1,y1,z1,x2,y2,z2,x3,y3,z3
2713,24554311.194615796,10229653.0614664,0.0,-10229653.0614664,24554311.194615796,0.0,0.0,-10229653.0614664,24554311.194615796
2714,24552822.504491005,10233225.64311779,0.0,-10233225.64311779,24552822.504491005,0.0,0.0,-10233225.64311779,24552822.504491005
2715,24551333.294565864,10236798.008124666,0.0,-10236798.008124666,24551333.294565864,0.0,0.0,-10236798.008124666,24551333.294565864
2716,24549843.5648719,10240370.1564114,0.0,-10240370.1564114,24549843.5648719,0.0,0.0,-10240370.1564114,24549843.5648719
2717,24548353.31544065,10243942.087902367,0.0,-10243942.087902367,24548353.31544065,0.0,0.0,-10243942.087902367,24548353.31544065
2718,24546862.546303667,10247513.802521946,0.0,-10247513.802521946,24546862.546303667,0.0,0.0,-10247513.802521946,24546862.546303667
2719,24545371.25749251,10251085.30019452,0.0,-10251085.30019452,24545371.25749251,0.0,0.0,-10251085.30019452,24545371.25749251
2720,24543879.449038748,10254656.58084448,0.0,-10254656.58084448,24543879.449038748,0.0,0.0,-10254656.58084448,24543879.449038748
2721,24542387.120973967,10258227.64439622,0.0,-10258227.64439622,24542387.120973967,0.0,0.0,-10258227.64439622,24542387.120973967
2722,24540894.273329757,10261798.490774136,0.0,-10261798.490774136,24540894.273329757,0.0,0.0,-10261798.490774136,24540894.273329757
2723,24539400.906137727,10265369.119902631,0.0,-10265369.119902631,24539400.906137727,0.0,0.0,-10265369.119902631,24539400.906137727
2724,24537907.01942949,10268939.531706113,0.0,-10268939.531706113,24537907.01942949,0.0,0.0,-10268939.531706113,24537907.01942949
2725,24536412.613236673,10272509.726108994,0.0,-10272509.726108994,24536412.613236673,0.0,0.0,-10272509.726108994,24536412.613236673
2726,24534917.687590916,10276079.703035692,0.0,-10276079.703035692,24534917.687590916,0.0,0.0,-10276079.703035692,24534917.687590916
2727,24533422.242523864,10279649.462410625,0.0,-10279649.462410625,24533422.242523864,0.0,0.0,-10279649.462410625,24533422.242523864
2728,24531926.27806718,10283219.004158221,0.0,-10283219.004158221,24531926.27806718,0.0,0.0,-10283219.004158221,24531926.27806718
2729,24530429.79425253,10286788.328202909,0.0,-10286788.328202909,24530429.79425253,0.0,0.0,-10286788.328202909,24530429.79425253
2730,24528932.7911116,10290357.434469124,0.0,-10290357.434469124,24528932.7911116,0.0,0.0,-10290357.434469124,24528932.7911116
2731,24527435.26867608,10293926.322881307,0.0,-10293926.322881307,24527435.26867608,0.0,0.0,-10293926.322881307,24527435.26867608
2732,24525937.226977672,10297494.9933639,0.0,-10297494.9933639,24525937.226977672,0.0,0.0,-10297494.9933639,24525937.226977672
2733,24524438.666048095,10301063.445841353,0.0,-10301063.445841353,24524438.666048095,0.0,0.0,-10301063.445841353,24524438.666048095
2734,24522939.58591907,10304631.68023812,0.0,-10304631.68023812,24522939.58591907,0.0,0.0,-10304631.68023812,24522939.58591907
2735,24521439.98662234,10308199.696478657,0.0,-10308199.696478657,24521439.98662234,0.0,0.0,-10308199.696478657,24521439.98662234
2736,24519939.868189648,10311767.494487429,0.0,-10311767.494487429,24519939.868189648,0.0,0.0,-10311767.494487429,24519939.868189648
2737,24518439.230652753,10315335.074188901,0.0,-10315335.074188901,24518439.230652753,0.0,0.0,-10315335.074188901,24518439.230652753
2738,24516938.074043427,10318902.435507547,0.0,-10318902.435507547,24516938.074043427,0.0,0.0,-10318902.435507547,24516938.074043427
2739,24515436.398393445,10322469.578367842,0.0,-10322469.578367842,24515436.398393445,0.0,0.0,-10322469.578367842,24515436.398393445
2740,24513934.203734603,10326036.502694268,0.0,-10326036.502694268,24513934.203734603,0.0,0.0,-10326036.502694268,24513934.203734603
2741,24512431.490098704,10329603.20841131,0.0,-10329603.20841131,24512431.490098704,0.0,0.0,-10329603.20841131,24512431.490098704
2742,24510928.257517558,10333169.695443459,0.0,-10333169.695443459,24510928.257517558,0.0,0.0,-10333169.695443459,24510928.257517558
2743,24509424.506022993,10336735.963715209,0.0,-10336735.963715209,24509424.506022993,0.0,0.0,-10336735.963715209,24509424.506022993
2744,24507920.235646844,10340302.013151059,0.0,-10340302.013151059,24507920.235646844,0.0,0.0,-10340302.013151059,24507920.235646844
2745,24506415.446420953,10343867.843675515,0.0,-10343867.843675515,24506415.446420953,0.0,0.0,-10343867.843675515,24506415.446420953
2746,24504910.138377182,10347433.455213085,0.0,-10347433.455213085,24504910.138377182,0.0,0.0,-10347433.455213085,24504910.138377182
2747,24503404.3115474,10350998.847688284,0.0,-10350998.847688284,24503404.3115474,0.0,0.0,-10350998.847688284,24503404.3115474
2748,24501897.965963483,10354564.021025628,0.0,-10354564.021025628,24501897.965963483,0.0,0.0,-10354564.021025628,24501897.965963483
2749,24500391.101657324,10358128.97514964,0.0,-10358128.97514964,24500391.101657324,0.0,0.0,-10358128.97514964,24500391.101657324
2750,24498883.71866082,10361693.70998485,0.0,-10361693.70998485,24498883.71866082,0.0,0.0,-10361693.70998485,24498883.71866082
2751,24497375.817005888,10365258.225455787,0.0,-10365258.225455787,24497375.817005888,0.0,0.0,-10365258.225455787,24497375.817005888
2752,24495867.39672445,10368822.52148699,0.0,-10368822.52148699,24495867.39672445,0.0,0.0,-10368822.52148699,24495867.39672445
2753,24494358.45784844,10372386.598003,0.0,-10372386.598003,24494358.45784844,0.0,0.0,-10372386.598003,24494358.45784844
2754,24492849.000409804,10375950.45492836,0.0,-10375950.45492836,24492849.000409804,0.0,0.0,-10375950.45492836,24492849.000409804
2755,24491339.0244405,10379514.092187626,0.0,-10379514.092187626,24491339.0244405,0.0,0.0,-10379514.092187626,24491339.0244405
2756,24489828.529972494,10383077.50970535,0.0,-10383077.50970535,24489828.529972494,0.0,0.0,-10383077.50970535,24489828.529972494
2757,24488317.51703776,10386640.70740609,0.0,-10386640.70740609,24488317.51703776,0.0,0.0,-10386640.70740609,24488317.51703776
2758,24486805.985668294,10390203.685214415,0.0,-10390203.685214415,24486805.985668294,0.0,0.0,-10390203.685214415,24486805.985668294
2759,24485293.93589609,10393766.443054892,0.0,-10393766.443054892,24485293.93589609,0.0,0.0,-10393766.443054892,24485293.93589609
2760,24483781.367753163,10397328.980852095,0.0,-10397328.980852095,24483781.367753163,0.0,0.0,-10397328.980852095,24483781.367753163
2761,24482268.281271532,10400891.298530603,0.0,-10400891.298530603,24482268.281271532,0.0,0.0,-10400891.298530603,24482268.281271532
2762,24480754.676483233,10404453.396014998,0.0,-10404453.396014998,24480754.676483233,0.0,0.0,-10404453.396014998,24480754.676483233
2763,24479240.55342031,10408015.27322987,0.0,-10408015.27322987,24479240.55342031,0.0,0.0,-10408015.27322987,24479240.55342031
2764,24477725.912114818,10411576.93009981,0.0,-10411576.93009981,24477725.912114818,0.0,0.0,-10411576.93009981,24477725.912114818
2765,24476210.752598822,10415138.366549416,0.0,-10415138.366549416,24476210.752598822,0.0,0.0,-10415138.366549416,24476210.752598822
2766,24474695.074904397,10418699.582503289,0.0,-10418699.582503289,24474695.074904397,0.0,0.0,-10418699.582503289,24474695.074904397
2767,24473178.879063636,10422260.577886038,0.0,-10422260.577886038,24473178.879063636,0.0,0.0,-10422260.577886038,24473178.879063636
2768,24471662.165108632,10425821.35262227,0.0,-10425821.35262227,24471662.165108632,0.0,0.0,-10425821.35262227,24471662.165108632
2769,24470144.933071498,10429381.906636605,0.0,-10429381.906636605,24470144.933071498,0.0,0.0,-10429381.906636605,24470144.933071498
2770,24468627.182984356,10432942.239853662,0.0,-10432942.239853662,24468627.182984356,0.0,0.0,-10432942.239853662,24468627.182984356
2771,24467108.914879337,10436502.352198066,0.0,-10436502.352198066,24467108.914879337,0.0,0.0,-10436502.352198066,24467108.914879337
2772,24465590.128788583,10440062.243594447,0.0,-10440062.243594447,24465590.128788583,0.0,0.0,-10440062.243594447,24465590.128788583
2773,24464070.824744247,10443621.91396744,0.0,-10443621.91396744,24464070.824744247,0.0,0.0,-10443621.91396744,24464070.824744247
2774,24462551.002778497,10447181.363241684,0.0,-10447181.363241684,24462551.002778497,0.0,0.0,-10447181.363241684,24462551.002778497
2775,24461030.662923504,10450740.591341823,0.0,-10450740.591341823,24461030.662923504,0.0,0.0,-10450740.591341823,24461030.662923504
2776,24459509.80521146,10454299.598192507,0.0,-10454299.598192507,24459509.80521146,0.0,0.0,-10454299.598192507,24459509.80521146
2777,24457988.42967456,10457858.383718388,0.0,-10457858.383718388,24457988.42967456,0.0,0.0,-10457858.383718388,24457988.42967456
2778,24456466.53634501,10461416.947844123,0.0,-10461416.947844123,24456466.53634501,0.0,0.0,-10461416.947844123,24456466.53634501
2779,24454944.125255033,10464975.290494377,0.0,-10464975.290494377,24454944.125255033,0.0,0.0,-10464975.290494377,24454944.125255033
2780,24453421.19643686,10468533.411593815,0.0,-10468533.411593815,24453421.19643686,0.0,0.0,-10468533.411593815,24453421.19643686
2781,24451897.74992273,10472091.311067112,0.0,-10472091.311067112,24451897.74992273,0.0,0.0,-10472091.311067112,24451897.74992273
2782,24450373.785744898,10475648.988838943,0.0,-10475648.988838943,24450373.785744898,0.0,0.0,-10475648.988838943,24450373.785744898
2783,24448849.303935625,10479206.444833988,0.0,-10479206.444833988,24448849.303935625,0.0,0.0,-10479206.444833988,24448849.303935625
2784,24447324.304527186,10482763.678976936,0.0,-10482763.678976936,24447324.304527186,0.0,0.0,-10482763.678976936,24447324.304527186
2785,24445798.787551865,10486320.691192478,0.0,-10486320.691192478,24445798.787551865,0.0,0.0,-10486320.691192478,24445798.787551865
2786,24444272.75304196,10489877.481405307,0.0,-10489877.481405307,24444272.75304196,0.0,0.0,-10489877.481405307,24444272.75304196
2787,24442746.201029778,10493434.049540125,0.0,-10493434.049540125,24442746.201029778,0.0,0.0,-10493434.049540125,24442746.201029778
2788,24441219.131547637,10496990.395521635,0.0,-10496990.395521635,24441219.131547637,0.0,0.0,-10496990.395521635,24441219.131547637
2789,24439691.544627868,10500546.51927455,0.0,-10500546.51927455,24439691.544627868,0.0,0.0,-10500546.51927455,24439691.544627868
2790,24438163.440302808,10504102.420723582,0.0,-10504102.420723582,24438163.440302808,0.0,0.0,-10504102.420723582,24438163.440302808
2791,24436634.81860481,10507658.09979345,0.0,-10507658.09979345,24436634.81860481,0.0,0.0,-10507658.09979345,24436634.81860481
2792,24435105.67956623,10511213.55640888,0.0,-10511213.55640888,24435105.67956623,0.0,0.0,-10511213.55640888,24435105.67956623
2793,24433576.02321945,10514768.790494598,0.0,-10514768.790494598,24433576.02321945,0.0,0.0,-10514768.790494598,24433576.02321945
2794,24432045.84959685,10518323.80197534,0.0,-10518323.80197534,24432045.84959685,0.0,0.0,-10518323.80197534,24432045.84959685
2795,24430515.158730827,10521878.59077584,0.0,-10521878.59077584,24430515.158730827,0.0,0.0,-10521878.59077584,24430515.158730827
2796,24428983.950653784,10525433.156820843,0.0,-10525433.156820843,24428983.950653784,0.0,0.0,-10525433.156820843,24428983.950653784
2797,24427452.22539814,10528987.500035096,0.0,-10528987.500035096,24427452.22539814,0.0,0.0,-10528987.500035096,24427452.22539814
2798,24425919.98299632,10532541.620343352,0.0,-10532541.620343352,24425919.98299632,0.0,0.0,-10532541.620343352,24425919.98299632
2799,24424387.22348076,10536095.517670367,0.0,-10536095.517670367,24424387.22348076,0.0,0.0,-10536095.517670367,24424387.22348076
2800,24422853.946883917,10539649.191940902,0.0,-10539649.191940902,24422853.946883917,0.0,0.0,-10539649.191940902,24422853.946883917
2801,24421320.153238248,10543202.643079724,0.0,-10543202.643079724,24421320.153238248,0.0,0.0,-10543202.643079724,24421320.153238248
2802,24419785.842576224,10546755.871011604,0.0,-10546755.871011604,24419785.842576224,0.0,0.0,-10546755.871011604,24419785.842576224
2803,24418251.014930326,10550308.875661317,0.0,-10550308.875661317,24418251.014930326,0.0,0.0,-10550308.875661317,24418251.014930326
2804,24416715.67033305,10553861.656953644,0.0,-10553861.656953644,24416715.67033305,0.0,0.0,-10553861.656953644,24416715.67033305
2805,24415179.8088169,10557414.21481337,0.0,-10557414.21481337,24415179.8088169,0.0,0.0,-10557414.21481337,24415179.8088169
2806,24413643.43041439,10560966.549165286,0.0,-10560966.549165286,24413643.43041439,0.0,0.0,-10560966.549165286,24413643.43041439
2807,24412106.535158046,10564518.659934185,0.0,-10564518.659934185,24412106.535158046,0.0,0.0,-10564518.659934185,24412106.535158046
2808,24410569.123080406,10568070.547044868,0.0,-10568070.547044868,24410569.123080406,0.0,0.0,-10568070.547044868,24410569.123080406
2809,24409031.19421402,10571622.210422136,0.0,-10571622.210422136,24409031.19421402,0.0,0.0,-10571622.210422136,24409031.19421402
2810,24407492.748591445,10575173.6499908,0.0,-10575173.6499908,24407492.748591445,0.0,0.0,-10575173.6499908,24407492.748591445
2811,24405953.786245253,10578724.865675675,0.0,-10578724.865675675,24405953.786245253,0.0,0.0,-10578724.865675675,24405953.786245253
2812,24404414.30720802,10582275.857401576,0.0,-10582275.857401576,24404414.30720802,0.0,0.0,-10582275.857401576,24404414.30720802
2813,24402874.311512344,10585826.625093328,0.0,-10585826.625093328,24402874.311512344,0.0,0.0,-10585826.625093328,24402874.311512344
2814,24401333.799190823,10589377.168675758,0.0,-10589377.168675758,24401333.799190823,0.0,0.0,-10589377.168675758,24401333.799190823
2815,24399792.770276073,10592927.4880737,0.0,-10592927.4880737,24399792.770276073,0.0,0.0,-10592927.4880737,24399792.770276073
2816,24398251.224800717,10596477.583211988,0.0,-10596477.583211988,24398251.224800717,0.0,0.0,-10596477.583211988,24398251.224800717
2817,24396709.16279739,10600027.454015467,0.0,-10600027.454015467,24396709.16279739,0.0,0.0,-10600027.454015467,24396709.16279739
2818,24395166.584298745,10603577.100408984,0.0,-10603577.100408984,24395166.584298745,0.0,0.0,-10603577.100408984,24395166.584298745
2819,24393623.489337433,10607126.522317389,0.0,-10607126.522317389,24393623.489337433,0.0,0.0,-10607126.522317389,24393623.489337433
2820,24392079.877946123,10610675.719665539,0.0,-10610675.719665539,24392079.877946123,0.0,0.0,-10610675.719665539,24392079.877946123
2821,24390535.750157494,10614224.692378294,0.0,-10614224.692378294,24390535.750157494,0.0,0.0,-10614224.692378294,24390535.750157494
2822,24388991.106004238,10617773.440380521,0.0,-10617773.440380521,24388991.106004238,0.0,0.0,-10617773.440380521,24388991.106004238
2823,24387445.945519056,10621321.96359709,0.0,-10621321.96359709,24387445.945519056,0.0,0.0,-10621321.96359709,24387445.945519056
2824,24385900.26873466,10624870.261952877,0.0,-10624870.261952877,24385900.26873466,0.0,0.0,-10624870.261952877,24385900.26873466
2825,24384354.075683773,10628418.33537276,0.0,-10628418.33537276,24384354.075683773,0.0,0.0,-10628418.33537276,24384354.075683773
2826,24382807.366399128,10631966.183781628,0.0,-10631966.183781628,24382807.366399128,0.0,0.0,-10631966.183781628,24382807.366399128
2827,24381260.14091347,10635513.807104366,0.0,-10635513.807104366,24381260.14091347,0.0,0.0,-10635513.807104366,24381260.14091347
2828,24379712.39925956,10639061.20526587,0.0,-10639061.20526587,24379712.39925956,0.0,0.0,-10639061.20526587,24379712.39925956
2829,24378164.14147016,10642608.37819104,0.0,-10642608.37819104,24378164.14147016,0.0,0.0,-10642608.37819104,24378164.14147016
2830,24376615.36757805,10646155.32580478,0.0,-10646155.32580478,24376615.36757805,0.0,0.0,-10646155.32580478,24376615.36757805
2831,24375066.077616014,10649702.048031995,0.0,-10649702.048031995,24375066.077616014,0.0,0.0,-10649702.048031995,24375066.077616014
2832,24373516.271616854,10653248.544797603,0.0,-10653248.544797603,24373516.271616854,0.0,0.0,-10653248.544797603,24373516.271616854
2833,24371965.94961338,10656794.81602652,0.0,-10656794.81602652,24371965.94961338,0.0,0.0,-10656794.81602652,24371965.94961338
2834,24370415.111638416,10660340.86164367,0.0,-10660340.86164367,24370415.111638416,0.0,0.0,-10660340.86164367,24370415.111638416
2835,24368863.75772479,10663886.68157398,0.0,-10663886.68157398,24368863.75772479,0.0,0.0,-10663886.68157398,24368863.75772479
2836,24367311.88790535,10667432.275742382,0.0,-10667432.275742382,24367311.88790535,0.0,0.0,-10667432.275742382,24367311.88790535
2837,24365759.50221295,10670977.644073814,0.0,-10670977.644073814,24365759.50221295,0.0,0.0,-10670977.644073814,24365759.50221295
2838,24364206.600680448,10674522.786493218,0.0,-10674522.786493218,24364206.600680448,0.0,0.0,-10674522.786493218,24364206.600680448
2839,24362653.18334073,10678067.70292554,0.0,-10678067.70292554,24362653.18334073,0.0,0.0,-10678067.70292554,24362653.18334073
2840,24361099.250226673,10681612.393295733,0.0,-10681612.393295733,24361099.250226673,0.0,0.0,-10681612.393295733,24361099.250226673
2841,24359544.801371183,10685156.857528754,0.0,-10685156.857528754,24359544.801371183,0.0,0.0,-10685156.857528754,24359544.801371183
2842,24357989.836807165,10688701.095549563,0.0,-10688701.095549563,24357989.836807165,0.0,0.0,-10688701.095549563,24357989.836807165
2843,24356434.35656754,10692245.107283127,0.0,-10692245.107283127,24356434.35656754,0.0,0.0,-10692245.107283127,24356434.35656754
2844,24354878.360685237,10695788.892654415,0.0,-10695788.892654415,24354878.360685237,0.0,0.0,-10695788.892654415,24354878.360685237
2845,24353321.8491932,10699332.451588403,0.0,-10699332.451588403,24353321.8491932,0.0,0.0,-10699332.451588403,24353321.8491932
2846,24351764.82212438,10702875.784010073,0.0,-10702875.784010073,24351764.82212438,0.0,0.0,-10702875.784010073,24351764.82212438
